channel,id,url,timespan,text,image,likes,comments,shares
NBCNews,4210892095597455,https://m.facebook.com/story.php?story_fbid=4210892095597455&id=155869377766434,15.016111111111114,"Belarusians flock to churches for Easter, defying calls to stay home",1.0,56.0,43.0,18
NBCNews,4210774215609243,https://m.facebook.com/story.php?story_fbid=4210774215609243&id=155869377766434,16.000555555555557,Pence says reopening economy critical to ensure 'cure isn't worse than the disease',1.0,431.0,642.0,314
NBCNews,4210683792284952,https://m.facebook.com/story.php?story_fbid=4210683792284952&id=155869377766434,16.7,"Europe reaches grim milestone, surpasses 100,000 coronavirus deaths",1.0,416.0,165.0,959
NBCNews,4210616225625042,https://m.facebook.com/story.php?story_fbid=4210616225625042&id=155869377766434,17.200555555555557,"Vanessa Bryant honors Kobe on wedding anniversary: 'My king, my heart, my best friend'",1.0,842.0,98.0,308
NBCNews,4210391162314215,https://m.facebook.com/story.php?story_fbid=4210391162314215&id=155869377766434,18.801111111111116,What a renowned infectious diseases doctor learned when he got COVID-19,1.0,131.0,28.0,81
NBCNews,4209421875744477,https://m.facebook.com/story.php?story_fbid=4209421875744477&id=155869377766434,1.5175,"The best men's beard and body trimmers, according to experts",1.0,30.0,19.0,11
NBCNews,4208772949142703,https://m.facebook.com/story.php?story_fbid=4208772949142703&id=155869377766434,7.2666666666666675,"Small-business loan program ran out of money within minutes, some banks say",1.0,72.0,69.0,82
NBCNews,4208693089150689,https://m.facebook.com/story.php?story_fbid=4208693089150689&id=155869377766434,8.032222222222222,"N.Y., N.J., Connecticut reopen marinas amid calls to kick-start economies",1.0,326.0,80.0,200
NBCNews,4208307799189218,https://m.facebook.com/story.php?story_fbid=4208307799189218&id=155869377766434,11.038333333333336,"Bill Cosby wouldn't survive coronavirus behind bars, spokesman says",1.0,258.0,824.0,299
NBCNews,4208225209197477,https://m.facebook.com/story.php?story_fbid=4208225209197477&id=155869377766434,11.701111111111109,"N.Y., N.J., Connecticut reopen marinas amid calls to kick-start economies",1.0,730.0,78.0,294
NBCNews,4208183692534962,https://m.facebook.com/story.php?story_fbid=4208183692534962&id=155869377766434,11.995555555555557,Beyoncé speaks about how pandemic is disproportionately affecting black communities,1.0,119.0,95.0,25
NBCNews,4208023505884314,https://m.facebook.com/story.php?story_fbid=4208023505884314&id=155869377766434,13.099444444444444,This is what life could be like after Americans 'flatten the curve',1.0,88.0,30.0,56
NBCNews,4207792295907435,https://m.facebook.com/story.php?story_fbid=4207792295907435&id=155869377766434,14.751111111111115,"Protesters in Texas, other states demand end to lockdowns day after Trump's 'LIBERATE' tweets",1.0,1891.0,2857.0,3533
NBCNews,4207203405966324,https://m.facebook.com/story.php?story_fbid=4207203405966324&id=155869377766434,18.684722222222227,Stranded kayaker rescued after taking 'social distancing to the next level',1.0,211.0,29.0,49
NBCNews,4207151775971487,https://m.facebook.com/story.php?story_fbid=4207151775971487&id=155869377766434,18.992222222222217,"Author Julia Alvarez on her new novel 'Afterlife,' isolation and sisterhood
NBC Latino
18 April at 08:55 ·
Her novels didn't achieve success until she was 41, yet in 2013 President Barack Obama awarded her one of the nation's highest honors, the National Medal of the Arts in recognition of her “extraordinary storytelling.”
Acclaimed novelist Julia Alvarez told us she wrote her new novel, “Afterlife,” because she wanted to tell a different kind of story. “What does it mean to be an elder? An older Latina woman?",1.0,67.0,2.0,8
NBCNews,4206735962679735,https://m.facebook.com/story.php?story_fbid=4206735962679735&id=155869377766434,21.54888888888889,"Jane Hull, first woman elected Arizona governor, dies at 84",1.0,126.0,27.0,42
NBCNews,4206512476035417,https://m.facebook.com/story.php?story_fbid=4206512476035417&id=155869377766434,23.0175,'COVID toes' often appear in patients with no other symptoms,1.0,69.0,36.0,88
NBCNews,4206127736073891,https://m.facebook.com/story.php?story_fbid=4206127736073891&id=155869377766434,2.0344444444444445,"Dr. Oz, other TV docs face criticism for coronavirus cracks",1.0,1116.0,779.0,1282
NBCNews,4205963352756996,https://m.facebook.com/story.php?story_fbid=4205963352756996&id=155869377766434,3.7666666666666666,Scammers can capitalize on high school yearbook photos people are posting on social media,1.0,49.0,9.0,115
NBCNews,4205869446099720,https://m.facebook.com/story.php?story_fbid=4205869446099720&id=155869377766434,4.766111111111111,5 must-know tips before spending your stimulus check,1.0,34.0,37.0,31
NBCNews,4205574612795870,https://m.facebook.com/story.php?story_fbid=4205574612795870&id=155869377766434,7.764166666666667,Expectant doctors navigate pregnancy amid the COVID-19 pandemic,1.0,99.0,26.0,22
NBCNews,4205538249466173,https://m.facebook.com/story.php?story_fbid=4205538249466173&id=155869377766434,8.066944444444445,"Dr. Oz, other TV docs face criticism for coronavirus cracks",1.0,682.0,584.0,579
NBCNews,4205415656145099,https://m.facebook.com/story.php?story_fbid=4205415656145099&id=155869377766434,9.15,'COVID toes' often appear in patients with no other symptoms,1.0,61.0,27.0,133
NBCNews,4205293716157293,https://m.facebook.com/story.php?story_fbid=4205293716157293&id=155869377766434,10.183333333333334,"Fauci says testing isn't everything, need to focus on mitigation strategies",1.0,123.0,33.0,19
NBCNews,4205149666171698,https://m.facebook.com/story.php?story_fbid=4205149666171698&id=155869377766434,11.265833333333333,Here's everything we know about Lady Gaga's 'One World: Together at Home' concert,1.0,338.0,21.0,255
NBCNews,4205123669507631,https://m.facebook.com/story.php?story_fbid=4205123669507631&id=155869377766434,11.45,Watch: Cuomo slams Trump after critical tweets on coronavirus response,1.0,1155.0,199.0,204
NBCNews,4205020862851245,https://m.facebook.com/story.php?story_fbid=4205020862851245&id=155869377766434,12.101388888888891,Coronavirus restrictions highlight LGBTQ domestic abuse crisis,1.0,47.0,54.0,31
NBCNews,4204997136186951,https://m.facebook.com/story.php?story_fbid=4204997136186951&id=155869377766434,12.266388888888885,Guatemalan suddenly deported under coronavirus 'emergency' measures readmitted to U.S.,1.0,150.0,26.0,26
NBCNews,4204951382858193,https://m.facebook.com/story.php?story_fbid=4204951382858193&id=155869377766434,12.533055555555556,Coronavirus could cripple voting in November. But it depends where you live.,1.0,39.0,63.0,9
NBCNews,4204808999539098,https://m.facebook.com/story.php?story_fbid=4204808999539098&id=155869377766434,13.331111111111115,Stimulus cash is being sent to dead people. Their loved ones can probably keep it.,1.0,288.0,111.0,587
NBCNews,4204689792884352,https://m.facebook.com/story.php?story_fbid=4204689792884352&id=155869377766434,14.199722222222224,"More than 12,000 New Yorkers likely dead from COVID-19",1.0,97.0,77.0,79
NBCNews,4204566196230045,https://m.facebook.com/story.php?story_fbid=4204566196230045&id=155869377766434,15.116944444444444,New Jersey to issue temporary licenses for foreign doctors,1.0,149.0,23.0,50
